id,sex,grade,school,SNS_t,SES_t,CSES_t,EIB_t,inter_raw,center_SES
337,2,4,1,-0.49762896070006973,27,20,24,0.7749074249954735,-1.557199211045365
338,2,2,2,0.07103592492799964,25,18,24,-0.25268893610975807,-3.557199211045365
339,2,2,1,-0.6947632992684355,26,18,24,1.776648160752518,-2.557199211045365
340,1,2,1,-0.6947632992684355,37,28,40,-5.865748131200273,8.442800788954635
341,2,4,1,-0.3468040938740236,32,24,40,-1.1939774080021859,3.442800788954635
342,2,2,1,1.1057366470398051,22,12,20,-7.250535469593357,-6.557199211045365
343,1,3,1,1.1057366470398051,28,28,33,-0.6161155873545267,-0.557199211045365
344,2,4,2,0.9712858980821201,37,28,40,8.200373346628234,8.442800788954635
345,2,2,1,1.1057366470398051,28,16,24,-0.6161155873545267,-0.557199211045365
346,1,2,1,-0.6947632992684355,25,15,24,2.4714114600209536,-3.557199211045365
347,1,2,1,0.836537884921797,31,28,40,2.0434954052774077,2.442800788954635
348,1,1,1,0.41914376242373036,33,22,30,1.8621722383815633,4.442800788954635
349,2,2,1,1.1057366470398051,37,17,29,9.33551423600372,8.442800788954635
350,1,4,1,0.5027478354722196,37,27,34,4.24459982197009,8.442800788954635
351,2,4,1,0.8043975691243118,27,21,28,-1.2526072600071878,-1.557199211045365
352,1,2,1,1.1057366470398051,30,24,29,1.5953577067250837,1.442800788954635
353,2,4,1,0.1357544925793923,24,14,24,-0.6186602664786703,-4.557199211045365
354,1,2,1,1.1057366470398051,20,12,16,-9.462008763672968,-8.557199211045365
355,2,4,2,-2.4952632455766763,22,4,8,16.36193818524588,-6.557199211045365
356,1,2,2,-1.291490584365032,27,20,32,2.011108119045745,-1.557199211045365
357,2,2,1,0.7921013675849093,26,16,24,-2.025560992256085,-2.557199211045365
358,1,2,1,0.40480462259608135,36,20,32,3.0128801644305976,7.442800788954635
359,2,1,1,1.1057366470398051,29,20,27,0.4896210596852785,0.44280078895463504
360,1,2,2,-0.12128873985299767,36,20,22,-0.9027279286692045,7.442800788954635
361,2,1,1,-0.21220471281501962,27,18,25,0.3304450113756568,-1.557199211045365
362,2,2,2,0.4007480580486187,34,22,27,2.18119184651906,5.442800788954635
363,2,3,2,-0.6298960995157241,33,16,24,-2.7985028878879064,4.442800788954635
364,2,3,1,1.1057366470398051,31,23,26,2.701094353764889,2.442800788954635
365,1,3,2,-0.4952967184567201,27,18,24,0.7712756592141627,-1.557199211045365
366,2,4,2,1.1057366470398051,28,21,32,-0.6161155873545267,-0.557199211045365
367,1,4,2,0.5492406826313151,25,20,36,-1.9537585229301317,-3.557199211045365
368,1,2,1,-0.6947632992684355,30,21,32,-1.002405036321224,1.442800788954635
369,2,2,2,0.05699404930298838,31,16,20,0.1392251086030594,2.442800788954635
370,2,1,2,-0.5601639182094317,25,11,25,1.9926146479106708,-3.557199211045365
371,2,1,1,0.6878966282377817,27,20,22,-1.0711920867726406,-1.557199211045365
372,2,2,1,1.1057366470398051,18,11,22,-11.673482057752578,-10.557199211045365
373,2,2,2,-0.7869611410312638,27,17,24,1.2254552679372441,-1.557199211045365
374,1,2,2,-0.8006923609196761,34,28,40,-4.358009013723563,5.442800788954635
375,1,2,2,-1.7740491708184474,22,12,18,11.632793823246407,-6.557199211045365
376,2,2,2,1.1057366470398051,34,28,40,6.018304294884304,5.442800788954635
377,2,1,2,-2.360663864517672,11,9,22,41.44664573965297,-17.557199211045365
378,1,2,2,0.6880452603391006,31,21,29,1.6807575047928522,2.442800788954635
379,1,2,1,1.1057366470398051,37,28,40,9.33551423600372,8.442800788954635
380,1,2,2,-0.18773959005603783,26,20,27,0.48008753157328016,-2.557199211045365
381,2,1,1,0.5534458792800966,28,19,29,-0.30837960729117814,-0.557199211045365
382,2,4,1,1.1057366470398051,33,18,33,4.912567647844499,4.442800788954635
383,1,3,1,0.27020524153707737,32,22,29,0.9302628187435277,3.442800788954635
384,1,2,2,0.05278885265420672,29,15,28,0.023374945603292716,0.44280078895463504
385,1,2,1,0.2703538736383963,25,12,24,-0.9617025860095616,-3.557199211045365
386,1,2,1,-0.6947632992684355,25,17,22,2.4714114600209536,-3.557199211045365
387,2,1,1,-0.20207872988368678,27,16,24,0.31467683874392643,-1.557199211045365
388,2,2,1,-0.22826817494678164,27,21,24,0.3554590219338937,-1.557199211045365
389,1,2,2,0.09955761223444425,32,20,32,0.34275702594718427,3.442800788954635
390,2,2,2,0.836686517023116,28,12,27,-0.4662010671775746,-0.557199211045365
391,2,3,2,0.9711372659808011,32,18,27,3.343432145501949,3.442800788954635
392,1,2,1,0.5394040036550853,24,20,32,-2.458171499891666,-4.557199211045365
393,2,3,2,0.20143010933822195,23,14,25,-1.1193872446951485,-5.557199211045365
394,2,4,1,0.2703538736383963,36,28,38,2.012190024012798,7.442800788954635
395,2,2,2,-0.09600103613112738,22,16,24,0.6294979183785661,-6.557199211045365
396,1,1,1,0.9530388258083272,30,20,32,1.3750451697806536,1.442800788954635
397,1,2,1,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365
398,2,1,1,1.1057366470398051,28,24,32,-0.6161155873545267,-0.557199211045365
399,2,1,2,-1.6971964252629326,26,13,22,4.340069359671385,-2.557199211045365
400,1,2,1,-0.782593920747202,32,22,25,-2.6943149677795684,3.442800788954635
401,2,1,2,-0.27301534802026844,21,12,20,2.0632313726620484,-7.557199211045365
402,1,3,1,0.6513890921562348,34,27,40,3.545381064704398,5.442800788954635
403,2,1,1,0.6880452603391006,22,21,32,-4.5116498382590535,-6.557199211045365
404,1,2,2,-0.3448038591487686,21,15,27,2.6057514523244714,-7.557199211045365
405,2,2,1,0.6880452603391006,23,18,16,-3.823604577919953,-5.557199211045365
406,1,2,1,0.5534458792800966,26,28,39,-1.4152713658513714,-2.557199211045365
407,1,1,1,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365
408,2,2,1,0.23385972909081051,29,17,26,0.10355327254612812,0.44280078895463504
409,1,2,2,1.1057366470398051,29,17,25,0.4896210596852785,0.44280078895463504
410,2,2,1,0.6878966282377817,27,21,28,-1.0711920867726406,-1.557199211045365
411,2,1,2,1.1057366470398051,28,20,31,-0.6161155873545267,-0.557199211045365
412,2,3,1,0.25210680136460345,31,17,26,0.6158466932742828,2.442800788954635
413,2,1,2,-0.06341482402968553,26,19,22,0.1621643379772925,-2.557199211045365
414,2,2,2,0.23981059982520095,20,14,20,-2.052107075624525,-8.557199211045365
415,1,2,1,0.13590312468071108,26,24,32,-0.34753136321211425,-2.557199211045365
416,2,1,1,0.05699404930298838,18,15,26,-0.6016975323357896,-10.557199211045365
417,2,4,2,1.1057366470398051,32,20,24,3.806831000804694,3.442800788954635
418,2,4,2,0.20548667388568478,26,20,26,-0.5254703603408093,-2.557199211045365
419,2,1,1,0.20548667388568478,29,20,32,0.09098966131624503,0.44280078895463504
420,2,2,2,0.20548667388568478,27,16,31,-0.31998368645512454,-1.557199211045365
421,1,3,1,-1.5056809499108625,31,17,31,-3.6780786123562192,2.442800788954635
422,1,1,1,0.549389314732634,29,20,32,0.24327002200685663,0.44280078895463504
423,2,4,1,-0.03707674686527181,24,24,31,0.16896612156254542,-4.557199211045365
424,1,3,1,1.1057366470398051,34,26,33,6.018304294884304,5.442800788954635
425,1,3,2,-0.5650288997630125,23,18,25,3.139978155980844,-5.557199211045365
426,2,2,1,0.2500718233238914,27,19,27,-0.38941164598463957,-1.557199211045365
427,2,4,2,0.27020524153707737,28,18,29,-0.1505581474047818,-0.557199211045365
428,1,3,1,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365
429,2,1,1,-0.6947632992684355,29,13,24,-0.30764173705278847,0.44280078895463504
430,2,2,1,0.40480462259608135,33,24,32,1.7984662966423535,4.442800788954635
431,1,2,1,-0.06356345613100438,27,16,26,0.09898096373851668,-1.557199211045365
432,2,4,1,0.8184394447493232,25,24,35,-2.911352147150699,-3.557199211045365
433,1,2,1,0.20548667388568478,23,28,40,-1.1419303819978637,-5.557199211045365
434,2,3,2,-0.3468040938740236,30,20,32,-0.5003692202541385,1.442800788954635
435,2,4,1,0.5392553715537666,27,18,26,-0.8397280391355004,-1.557199211045365
436,1,1,2,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365
437,1,3,1,-0.2284301985820618,25,21,29,0.8125717221750463,-3.557199211045365
438,2,3,1,0.2662973090909335,35,17,36,1.7157005131075629,6.442800788954635
439,2,4,1,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365
440,1,1,2,-0.33261358614769354,32,21,32,-1.1451223168063098,3.442800788954635
441,2,3,2,-0.5663685771606591,34,20,32,-3.0826313386091497,5.442800788954635
442,2,1,2,0.43333427015006043,37,28,40,3.658554917904011,8.442800788954635
443,1,1,2,1.1057366470398051,28,21,25,-0.6161155873545267,-0.557199211045365
444,1,2,2,0.0011551115203882745,26,20,32,-0.0029538502686063074,-2.557199211045365
445,1,2,2,-0.3630295796410658,27,20,27,0.5653093750031981,-1.557199211045365
446,1,2,2,0.20548667388568478,26,20,32,-0.5254703603408093,-2.557199211045365
447,1,2,2,0.6253616707284201,28,18,28,-0.348451029547887,-0.557199211045365
448,1,2,2,0.2703538736383963,27,20,30,-0.420994838732769,-1.557199211045365
449,2,4,2,-0.48531140737917156,27,15,25,0.7557265406821616,-1.557199211045365
450,1,1,1,-0.17369771443102655,28,24,32,0.0967842294413511,-0.557199211045365
451,2,4,1,-0.6947632992684355,26,23,28,1.776648160752518,-2.557199211045365
452,1,2,1,-0.21033175840958776,31,18,21,-0.5137985853851567,2.442800788954635
453,1,4,2,-0.3812766519148587,25,16,26,1.3562770053815536,-3.557199211045365
454,2,2,2,-1.2005959631845056,34,20,32,-6.534604655636377,5.442800788954635
455,1,2,1,-0.01725398438868477,30,20,29,-0.02489406228860534,1.442800788954635
456,1,2,2,-0.784777530889233,23,22,26,4.361165075503775,-5.557199211045365
457,1,1,2,0.8368351491244348,24,20,26,-3.8136244813649047,-4.557199211045365
458,2,2,1,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365
459,2,4,2,0.2703538736383963,34,20,32,1.4714822767360052,5.442800788954635
460,1,2,2,-0.24259935452689615,26,20,32,0.62037487799629365,-2.557199211045365
461,2,3,1,1.1057366470398051,31,24,34,2.701094353764889,2.442800788954635
462,1,1,2,0.38452257228157655,27,17,22,-0.5987782461860053,-1.557199211045365
463,2,2,2,-0.7626225261692962,28,18,27,0.424932669906955,-0.557199211045365
464,2,1,1,0.38452257228157655,26,20,32,-0.9833008184675819,-2.557199211045365
465,2,4,1,1.1057366470398051,31,16,39,2.701094353764889,2.442800788954635
466,1,1,1,-0.4508602011198322,27,19,25,0.7020791494755573,-1.557199211045365
467,2,2,1,-0.2304517850888125,29,21,29,-0.10204423225333017,0.44280078895463504
468,2,4,1,1.1057366470398051,27,20,28,-1.7218522343943317,-1.557199211045365
469,1,2,1,1.1057366470398051,32,23,30,3.806831000804694,3.442800788954635
470,2,1,1,0.9711372659808011,26,20,24,-2.4833914503828574,-2.557199211045365
471,2,3,2,0.41914376242373036,28,22,33,-0.23354657373708845,-0.557199211045365
472,2,1,1,1.1057366470398051,33,19,18,4.912567647844499,4.442800788954635
473,2,2,1,0.5534458792800966,36,27,36,4.119187426949595,7.442800788954635
474,2,4,1,1.1057366470398051,27,20,32,-1.7218522343943317,-1.557199211045365
475,2,2,2,0.22373374615947764,27,21,30,-0.34839801300376255,-1.557199211045365
476,2,1,1,-0.1677681954781319,26,15,25,0.4290166971151835,-2.557199211045365
477,2,2,2,-0.9982859873259597,29,19,26,-0.44204182279029175,0.44280078895463504
478,1,3,1,0.5171003668338298,25,18,30,-1.839429016932568,-3.557199211045365
479,1,2,1,-0.9639620613864436,31,23,31,-2.3547672840771408,2.442800788954635
480,2,1,1,-0.39548055117515,24,24,29,1.8022836557991797,-4.557199211045365
481,2,2,1,0.20548667388568478,37,28,36,1.7348830524017234,8.442800788954635
482,2,2,2,-0.8594814096181741,31,27,32,-2.0995418655071174,2.442800788954635
483,2,2,1,0.5534458792800966,26,28,40,-1.4152713658513714,-2.557199211045365
484,2,1,1,0.11765605240691827,32,19,23,0.4050663500518261,3.442800788954635
485,2,2,2,0.05278885265420672,26,17,24,-0.13499161235932744,-2.557199211045365
486,2,2,1,-0.784777530889233,30,20,27,-1.1322776407208557,1.442800788954635
487,2,4,1,1.1057366470398051,33,17,24,4.912567647844499,4.442800788954635
488,1,4,1,0.2500718233238914,26,18,30,-0.639483469308531,-2.557199211045365
489,2,3,2,-0.36084596949903486,24,17,24,1.6444469675099014,-4.557199211045365
490,2,3,2,-0.19801420508868953,27,10,19,0.30834756393988244,-1.557199211045365
491,1,3,1,0.41710878438301835,38,27,38,3.9386751582518746,9.442800788954635
492,2,3,2,-0.3649025340464977,21,12,16,2.7576411424046468,-7.557199211045365
493,2,2,1,1.1057366470398051,31,21,32,2.701094353764889,2.442800788954635
494,1,2,2,0.836537884921797,29,13,21,0.3704196354338134,0.44280078895463504
495,1,3,1,0.18738823371321076,35,27,38,1.2073050600082897,6.442800788954635
496,2,2,1,0.5535945113814155,28,20,28,-0.30846242498076903,-0.557199211045365
497,2,2,2,0.07103592492799964,32,20,30,0.24456253838623937,3.442800788954635
498,1,2,2,0.0011551115203882745,34,15,24,0.006287041894499888,5.442800788954635
499,1,2,2,-0.026631375526996532,32,16,26,-0.09168652067529082,3.442800788954635
500,2,1,2,0.5511136370367469,29,20,29,0.24403355328352988,0.44280078895463504
501,2,2,1,-0.6947632992684355,29,16,24,-0.30764173705278847,0.44280078895463504
502,2,2,2,0.219528549510696,38,21,33,2.072964360517667,9.442800788954635
503,2,3,2,0.20548667388568478,31,19,26,0.5019630090876146,2.442800788954635
504,1,4,1,0.1357544925793923,28,23,36,-0.07564229616110124,-0.557199211045365
505,2,2,2,0.20548667388568478,26,20,32,-0.5254703603408093,-2.557199211045365
506,2,2,2,0.5534458792800966,28,21,32,-0.30837960729117814,-0.557199211045365
507,2,2,2,-1.3978789338541902,26,14,18,3.574654906788871,-2.557199211045365
508,2,2,2,-0.9376239842220299,30,22,33,-1.352804624178333,1.442800788954635
509,2,2,2,0.8224960092967858,24,16,23,-3.7482781646552734,-4.557199211045365
510,2,2,2,-0.0799375739993654,28,20,29,0.04454115316532688,-0.557199211045365
511,2,2,2,-0.8228252414353082,29,20,32,-0.36434766607934255,0.44280078895463504
512,2,4,1,-0.0958524040298085,28,20,27,0.05340888390221086,-0.557199211045365
513,1,2,2,-1.114489664009852,23,14,22,6.193441081553764,-5.557199211045365
514,1,4,1,1.1057366470398051,35,24,32,7.124040941924109,6.442800788954635
515,2,3,2,1.1057366470398051,31,20,31,2.701094353764889,2.442800788954635
516,2,3,2,-0.26774638639498205,25,12,24,0.9524272344444776,-3.557199211045365
517,2,4,1,1.1057366470398051,34,28,38,6.018304294884304,5.442800788954635
518,2,4,1,0.07321953507003053,27,23,34,-0.11401740224415996,-1.557199211045365
519,2,2,1,0.5353474391076226,31,20,32,1.307747146616944,2.442800788954635
520,1,4,1,0.4867057251219533,31,24,38,1.1889251293166454,2.442800788954635
521,2,1,2,0.07088729282668077,21,16,24,-0.5357093934229337,-7.557199211045365
522,1,4,1,-0.6298960995157241,25,22,27,2.2406659082378866,-3.557199211045365
523,2,4,2,-0.06341482402968553,27,18,28,0.09874951394760695,-1.557199211045365
524,2,4,1,0.836537884921797,37,28,40,7.0627227148081895,8.442800788954635
525,2,1,1,0.3867061824236074,22,17,22,-2.5357094742944435,-6.557199211045365
526,2,4,1,0.5392553715537666,33,24,34,2.395804190187099,4.442800788954635
527,2,4,1,0.2703538736383963,34,28,32,1.4714822767360052,5.442800788954635
528,1,2,1,0.20548667388568478,29,22,32,0.09098966131624503,0.44280078895463504
529,2,2,1,-0.4094876834847043,39,16,28,-4.2761983041612766,10.442800788954635
530,2,3,1,0.4007480580486187,26,20,32,-1.0247926178698898,-2.557199211045365
531,2,3,1,-0.3811280198135399,30,19,28,-0.5498918076796931,1.442800788954635
532,2,3,1,0.9712858980821201,36,28,39,7.229087448546115,7.442800788954635
533,2,3,1,-0.6298960995157241,30,16,32,-0.9088145893407341,1.442800788954635
534,1,3,1,0.38264961787614465,23,13,25,-2.1264601545681217,-5.557199211045365
535,2,3,1,-0.4954453505580389,26,14,23,1.2669524595631114,-2.557199211045365
536,2,1,1,0.6535727022982657,31,14,23,1.5965479128134163,2.442800788954635
537,2,1,1,-0.8295113124287585,27,18,25,1.2917143612672681,-1.557199211045365
538,2,3,1,0.2703538736383963,40,28,40,3.093605518566383,11.442800788954635
539,2,3,1,1.1057366470398051,32,20,32,3.806831000804694,3.442800788954635
540,2,3,1,0.6677632100245958,32,19,29,2.298975706307558,3.442800788954635
541,2,3,1,0.20548667388568478,29,19,27,0.09098966131624503,0.44280078895463504
542,2,3,1,-0.3609946016003538,21,12,16,2.7281081184058293,-7.557199211045365
543,2,3,1,1.1057366470398051,34,26,40,6.018304294884304,5.442800788954635
544,2,2,1,-0.5157274008725439,29,18,30,-0.22836449999188577,0.44280078895463504
545,2,3,1,-1.5950132724225556,24,12,19,7.268793226690956,-4.557199211045365
546,2,3,1,0.9570953903557898,28,8,24,-0.5332927964014017,-0.557199211045365
547,2,3,1,0.6838400636903191,22,19,27,-4.484075526111373,-6.557199211045365
548,2,3,1,0.4046559904947625,29,20,32,0.17918199184630013,0.44280078895463504
549,1,1,1,0.27050250573971507,26,22,34,-0.6917287942633937,-2.557199211045365
550,1,3,1,0.8226446413981047,26,25,36,-2.1036662279539304,-2.557199211045365
551,2,3,1,-0.03504176882455976,30,18,32,-0.05055829170644076,1.442800788954635
552,1,2,1,0.05278885265420672,25,21,29,-0.18778046501353415,-3.557199211045365
553,2,3,1,0.24992319122257253,40,27,33,2.8598212896997133,11.442800788954635
554,1,3,1,-0.36708614418852864,25,20,30,1.305798542493119,-3.557199211045365
555,2,1,1,0.9712858980821201,32,20,28,3.343943856217634,3.442800788954635
556,1,3,1,0.8022139589822809,29,25,27,0.3552209739477752,0.44280078895463504
557,1,2,1,-0.6947632992684355,26,16,24,1.776648160752518,-2.557199211045365
558,2,3,1,-0.7685520451221909,30,21,30,-1.1088674970549952,1.442800788954635
559,1,3,1,0.2560147338107473,30,28,40,0.3693782599261571,1.442800788954635
560,2,3,1,-0.25260678980874934,26,20,32,0.6459658836036362,-2.557199211045365
561,2,2,2,-0.07775396385733448,26,22,26,0.19883237503162554,-2.557199211045365
562,1,3,2,1.1057366470398051,34,15,29,6.018304294884304,5.442800788954635
563,2,3,1,0.5534458792800966,26,17,28,-1.4152713658513714,-2.557199211045365
564,2,3,2,0.3865575503222885,27,21,30,-0.6019471123854966,-1.557199211045365
565,1,3,2,-0.7867991173959837,30,16,24,-1.135194387327736,1.442800788954635
566,2,2,2,0.20548667388568478,32,21,27,0.7074496829732994,3.442800788954635
567,2,3,2,0.836537884921797,32,24,25,2.8800332901992047,3.442800788954635
568,2,3,2,1.1057366470398051,40,28,40,12.652724177123135,11.442800788954635
569,2,2,2,0.34008605494468874,32,20,29,1.1708485382760438,3.442800788954635
570,1,3,2,-1.5323296828118753,33,13,21,-6.807835523735205,4.442800788954635
571,2,3,2,-0.6883744924776231,25,28,38,2.448685201545154,-3.557199211045365
572,1,3,2,0.7022357680654308,34,25,23,3.8221293924586908,5.442800788954635
573,2,2,2,-0.32077667244620894,28,14,27,0.17873650880878508,-0.557199211045365
574,1,3,2,0.4007480580486187,24,16,21,-1.8262887339671272,-4.557199211045365
575,2,3,1,-0.49935328300418286,27,16,22,0.7775925383270264,-1.557199211045365
576,1,3,1,1.1057366470398051,40,28,40,12.652724177123135,11.442800788954635
577,1,3,2,0.5673391228037891,32,20,29,1.9532355795937155,3.442800788954635
578,1,1,2,0.9530388258083272,18,12,22,-10.061420739919273,-10.557199211045365
579,2,1,2,-0.6947632992684355,26,16,24,1.776648160752518,-2.557199211045365
580,1,3,1,0.6858616501970697,36,27,36,5.104731631200478,7.442800788954635
581,1,1,2,-0.1818100711031431,22,18,25,1.1921648547976316,-6.557199211045365
582,2,2,2,-0.5650288997630125,36,15,27,-4.205397540938319,7.442800788954635
583,1,3,1,-0.6361362742052177,31,17,27,-1.5539541925111677,2.442800788954635
584,1,3,2,-0.3649025340464977,29,16,25,-0.16157912996733476,0.44280078895463504
585,2,1,2,0.28033918471594477,28,23,32,-0.15620477254882525,-0.557199211045365
586,1,2,2,0.35412793056970004,26,21,32,-0.9055756646619647,-2.557199211045365
587,2,3,2,-0.6947632992684355,30,20,31,-1.002405036321224,1.442800788954635
588,2,1,2,0.1500936324070412,25,16,21,-0.53391295078126,-3.557199211045365
589,2,3,2,0.0707386607253619,26,21,26,-0.18089284739730122,-2.557199211045365
590,1,4,1,0.9712858980821201,26,28,32,-2.483771532275086,-2.557199211045365
591,2,1,2,-1.8844940848550689,26,14,25,4.8190267870110395,-2.557199211045365
592,1,1,2,1.1057366470398051,38,26,36,10.441250883043525,9.442800788954635
593,1,3,2,-1.5950132724225556,37,25,29,-13.466379314802268,8.442800788954635
594,2,2,2,-2.4952632455766763,30,21,32,-3.6001677793675317,1.442800788954635
595,2,1,2,0.2095211142288428,28,16,25,-0.116744999545657,-0.557199211045365
596,2,2,2,0.18536664720645998,33,20,32,0.823547086454736,4.442800788954635
597,1,1,2,0.9711372659808011,30,24,30,1.401157613540347,1.442800788954635
598,2,1,2,0.20548667388568478,30,18,30,0.2964763352019298,1.442800788954635
599,2,3,1,0.20548667388568478,26,20,32,-0.5254703603408093,-2.557199211045365
600,2,3,1,1.1057366470398051,37,24,32,9.33551423600372,8.442800788954635
601,2,3,1,0.9570953903557898,24,12,23,-4.361674357824561,-4.557199211045365
602,2,3,1,-1.0212494090520148,35,20,32,-6.5797064983597755,6.442800788954635
603,2,3,1,-0.3649025340464977,26,12,25,0.9331284721721583,-2.557199211045365
604,2,3,2,0.12156398485306212,25,18,40,-0.43242731101084325,-3.557199211045365
605,2,1,2,-1.7740491708184474,24,12,21,8.084695481609513,-4.557199211045365
606,1,1,1,1.1057366470398051,28,28,40,-0.6161155873545267,-0.557199211045365
607,2,1,1,0.8226446413981047,30,28,34,1.1869123376384882,1.442800788954635
608,2,3,2,0.3867061824236074,30,24,18,0.5579399850944158,1.442800788954635
609,2,3,1,0.3544172345248033,18,14,24,-3.741653348706133,-10.557199211045365
610,1,3,2,0.2703538736383963,29,16,24,0.1197129085440236,0.44280078895463504
611,2,2,2,-0.08181052840479729,24,19,25,0.37282687550154664,-4.557199211045365
612,1,3,1,-0.6525103920735787,27,17,25,1.0160886677358787,-1.557199211045365
613,1,3,2,0.6858616501970697,23,18,19,-3.8114698213614275,-5.557199211045365
614,2,3,1,1.1057366470398051,34,28,40,6.018304294884304,5.442800788954635
615,2,3,2,-0.7988194065142441,24,16,24,3.64037916913444,-4.557199211045365
616,1,2,2,0.836537884921797,21,16,22,-6.321883443940563,-7.557199211045365
617,2,3,2,0.2703538736383963,25,20,26,-0.9617025860095616,-3.557199211045365
618,1,3,2,-0.07760533175601562,30,20,30,-0.11196903388466553,1.442800788954635
619,1,2,2,0.20548667388568478,26,20,32,-0.5254703603408093,-2.557199211045365
620,1,3,2,-0.6947632992684355,26,17,24,1.776648160752518,-2.557199211045365
621,2,3,2,-0.07760533175601562,26,19,29,0.19845229313939697,-2.557199211045365
622,1,2,2,0.20548667388568478,26,20,32,-0.5254703603408093,-2.557199211045365
623,1,3,2,0.38452257228157655,30,28,40,0.5547894706587243,1.442800788954635
624,2,3,2,-0.6947632992684355,26,20,28,1.776648160752518,-2.557199211045365
625,2,3,2,1.1057366470398051,28,18,22,-0.6161155873545267,-0.557199211045365
626,1,3,2,-0.037225378966590665,26,18,28,0.09519270972423037,-2.557199211045365
627,1,3,1,0.5673391228037891,34,23,34,3.087913825201294,5.442800788954635
628,1,2,2,0.5532972471787777,37,19,36,4.671378435007412,8.442800788954635
629,2,3,2,0.6699468201666267,31,23,29,1.6365466208606847,2.442800788954635
630,2,2,2,-1.6131117125950298,26,16,24,4.125047998776048,-2.557199211045365
631,1,4,1,-1.0234330191940455,37,28,32,-8.640641101893712,8.442800788954635
632,1,3,2,-0.21626127736248243,32,16,26,-0.7445444963238916,3.442800788954635
633,2,3,1,1.1057366470398051,28,16,24,-0.6161155873545267,-0.557199211045365
634,1,3,1,0.5392553715537666,37,24,28,4.552825676402165,8.442800788954635
635,2,2,2,1.1057366470398051,30,28,40,1.5953577067250837,1.442800788954635
636,2,4,1,0.5030584912088185,28,16,30,-0.2803037944112253,-0.557199211045365
637,2,1,2,-1.1143276403745719,26,8,24,2.8495577628118984,-2.557199211045365
638,2,3,2,-0.19816283719000838,30,24,31,-0.285909497839233,1.442800788954635
639,2,3,1,-0.3468040938740236,33,19,34,-1.5407815018762094,4.442800788954635
640,1,1,1,-1.082038692475768,33,17,27,-4.807282356610783,4.442800788954635
641,1,2,1,0.3704806966565653,23,21,24,-2.058835035167402,-5.557199211045365
642,2,1,1,0.9712858980821201,31,20,32,2.3726579581355143,2.442800788954635
643,2,1,1,0.800341004576849,37,19,32,6.757119664874166,8.442800788954635
644,2,1,1,-0.6947632992684355,33,19,25,-3.0866949341265304,4.442800788954635
645,1,1,1,-0.644235239343373,32,20,32,-2.2179735902837425,3.442800788954635
646,2,2,1,0.2235851140581588,31,23,31,0.5461738930197824,2.442800788954635
647,2,4,1,-2.4952632455766763,30,17,30,-3.6001677793675317,1.442800788954635
648,1,1,1,1.1057366470398051,30,24,32,1.5953577067250837,1.442800788954635
649,2,2,2,0.07103592492799964,26,21,30,-0.18165301118175844,-2.557199211045365
650,1,1,1,-0.4257131692517464,31,17,28,-1.0399324657165443,2.442800788954635
651,1,1,1,-2.4952632455766763,39,21,32,-26.05753698955762,10.442800788954635
652,2,2,2,-0.6684252221040218,28,16,24,0.3724460063991838,-0.557199211045365
653,1,2,1,-0.3811280198135399,25,20,32,1.3557482913880063,-3.557199211045365
654,2,2,1,0.702087135964112,30,19,21,1.0129718736839208,1.442800788954635
655,2,2,1,-0.030985204277096983,27,17,25,0.04825013565437489,-1.557199211045365
656,2,2,2,1.1057366470398051,21,17,15,-8.356272116633162,-7.557199211045365
657,2,2,2,0.647643183345371,28,12,23,-0.36086627079894934,-0.557199211045365
658,2,2,1,0.05466180705963861,26,18,30,-0.13978112988722183,-2.557199211045365
659,2,2,1,0.5676363870064268,34,28,28,3.0895317750379383,5.442800788954635
660,2,2,1,-0.9315458331678164,28,17,29,0.5190566032937044,-0.557199211045365
661,2,2,1,0.2399592319265198,30,21,32,0.346213369140531,1.442800788954635
662,1,2,1,-0.31672010789874616,38,20,28,-2.9907248847440773,9.442800788954635
663,1,1,2,0.4007480580486187,29,20,31,0.17745155627596623,0.44280078895463504
664,2,2,2,0.07103592492799964,23,20,28,-0.39476078596575737,-5.557199211045365
665,2,2,1,0.20548667388568478,25,14,28,-0.7309570342264942,-3.557199211045365
666,2,4,1,-0.8011516487575939,32,20,32,-2.758205528414951,3.442800788954635
667,1,2,2,0.41493856577494875,21,13,20,-3.135773401906738,-7.557199211045365
668,2,2,1,0.05278885265420672,21,18,25,-0.39893587563036104,-7.557199211045365
669,2,2,2,0.41899513032241154,25,23,33,-1.490449147014732,-3.557199211045365
670,2,1,2,0.5353474391076226,26,20,28,-1.368990048921169,-2.557199211045365
671,2,2,1,0.5495379468339529,30,18,24,0.7928737832525374,1.442800788954635
672,1,1,1,-0.6947632992684355,33,16,27,-3.0866949341265304,4.442800788954635
673,2,2,1,-0.04938090865220875,13,4,9,0.7682286331248452,-15.557199211045365
674,2,1,1,-1.132736736283645,28,15,26,0.6311600157793485,-0.557199211045365
675,2,2,1,0.054513174958319754,23,16,25,-0.30294057286995246,-5.557199211045365
